,AGE,CRMS,DFE,DIST,DLOGG,DMONH,DNA,DNI,DSI,DTEFF,DTI,DVRAD,DVSINI,FE,ITER,LOGG,LRMS,LUM,MASS,MONH,NA,NAME,NI,RADIUS_ISO,RADIUS_LT,RCHISQ,RUNNUM,SDCRMS,SDFE,SDLOGG,SDLRMS,SDMONH,SDNA,SDNI,SDRCHISQ,SDSI,SDTEFF,SDTI,SDVSINI,SI,SOURCE,STAR,SVRAD,TEFF,TI,UAGE,UFE,ULOGG,ULUM,UMASS,UMONH,UNA,UNI,URADIUS_ISO,URADIUS_LT,USI,UTEFF,UTI,UVABS,UVMAG,UVRAD,UVSINI,VABS,VMAG,VRAD,VSINI,mannName
178251,14.6755809784,0.00924080144614,0.066101193428,-99.0,-0.074000120163,-0.00400000810623,-0.04394588992,0.00243641925044,-0.230903103948,-23.0,0.0828837379813,0.119999885559,0.039999961853,-0.691500663757,10.0,2.36803340912,0.0237716138363,13.7007741928,0.85298538208,-0.539331614971,-0.792743265629,178251,-0.729892790318,9.70053386688,5.8693985939,35.792301178,rj62.74,0.00070638791658,0.0236129797995,0.0,0.00013890612172,0.057095233351,0.0371144041419,0.0326896756887,0.264081835747,0.0185220781714,27.4651298523,0.0521443150938,0.0649264827371,-0.667451202869,SME,178251_rj62,0.0,4582.33349609,-0.469370484352,0.90637922287,0.0299999993294,0.0599999986589,13.7007741928,0.019123762846,0.0289999991655,0.0320000015199,0.0299999993294,0.834648609161,5.8693985939,0.0189999993891,44.0,0.0460000000894,0.337132006884,0.0500000007451,0.300000011921,0.5,2.35240983963,7.98000001907,2.54463887215,4.75184679031,
179079,6.91437625885,0.0211615711451,0.0171719491482,-99.0,-0.0739998817444,-0.00399999320507,0.0637580677867,0.0208963360637,0.0197318736464,-23.0,-0.0394623838365,0.119999967515,0.039999961853,0.276457309723,8.0,4.07108306885,0.0144090941176,2.28365278244,1.13885426521,0.206567004323,0.315692335367,179079,0.290418446064,1.61486947536,1.57490348816,20.2671051025,rj32.1784,0.00744726089761,0.00817755050957,0.0,0.00016884773504,0.00129477807786,0.00218537054025,0.00346592720598,0.509981155396,0.00522715877742,2.88675117493,0.00729601411149,0.0367352217436,0.261663287878,SME,179079_rj32,0.0,5652.33349609,0.23864890635,0.750796079636,0.0299999993294,0.0599999986589,2.28365278244,0.0298624634743,0.0289999991655,0.0320000015199,0.0299999993294,0.128642261028,1.57490348816,0.0189999993891,44.0,0.0460000000894,0.139294832945,0.0500000007451,0.300000011921,0.5,3.92949771881,7.94999980927,0.00297676119953,2.10068416595,
179957,9.46066570282,0.00767556903884,0.0446687825024,-99.0,-0.074000120163,-0.00399999320507,0.0820876061916,0.0558643750846,0.00583755457774,-23.0,-0.0162485595793,0.119999967515,0.039999961853,-0.176124736667,6.0,3.91038775444,0.0150083051994,2.57870554924,1.02685570717,-0.16962222755,-0.147553145885,179957,-0.17549879849,1.84634995461,1.85300779343,21.7749576569,rj59.1027,2.60533452092e-05,0.00560732651502,0.0,1.82834828593e-05,0.00635637715459,0.00102228380274,0.00366109097376,0.0506840758026,0.00457769492641,4.61880207062,0.00677216844633,0.0322485752404,-0.087485909462,SME,179957_rj59,0.0,5371.66650391,-0.232036039233,0.750046730042,0.0299999993294,0.0599999986589,2.57870554924,0.0248184800148,0.0289999991655,0.0320000015199,0.0299999993294,0.0627697110176,1.85300779343,0.0189999993891,44.0,0.0460000000894,0.0671869292855,0.0500000007451,0.300000011921,0.5,3.86896848679,5.84999990463,-0.175723716617,1.36728155613,
180053,2.05256700516,0.0102110793814,0.0613317228854,-99.0,-0.074000120163,-0.00399999832734,0.0839515328407,0.0748297348619,-0.0325787477195,-23.0,0.00540926074609,0.119999967515,0.039999961853,0.231101199985,6.0,3.48276782036,0.0216714292765,10.4368076324,1.7477658987,0.104200862348,0.389394402504,180053,0.220320001245,3.95964980125,4.10548639297,47.6864204407,rj76.276,0.000138725736178,0.020837713033,0.0,0.00021736571216,0.021935487166,0.0341929830611,0.0298796482384,0.937009871006,0.0212540104985,20.5507488251,0.032207403332,0.0929146185517,0.100010104477,SME,180053_rj44,0.0,5118.66650391,0.133035734296,0.379297614098,0.0299999993294,0.0599999986589,10.4368076324,0.113660097122,0.0289999991655,0.0320000015199,0.0299999993294,0.478860855103,4.10548639297,0.0189999993891,44.0,0.0460000000894,0.223097592592,0.0500000007451,0.300000011921,0.5,2.41538572311,7.92999982834,1.03461849689,3.33377933502,
18015,2.78803563118,0.00746118044481,0.0177673269063,-99.0,-0.074000120163,-0.00399999832734,0.0642335042357,0.0217151641846,0.0194767098874,-23.0,-0.0389930829406,0.119999967515,0.039999961853,-0.0661155804992,4.0,3.64716243744,0.0135755343363,8.6905002594,1.48298978806,-0.096685834229,-0.101821087301,18015,-0.11013122648,2.98439908028,3.07881641388,11.1641569138,rj62.191,7.31829277356e-05,0.0217024981976,0.0,0.000730070809368,0.0521501712501,0.0970076099038,0.0579755343497,1.20285987854,0.0430592522025,49.0849609375,0.041710909456,0.0469138994813,-0.088972337544,SME,18015_rj62,0.0,5646.33349609,-0.0742230638862,0.586910128593,0.0299999993294,0.0599999986589,8.6905002594,0.109097480774,0.0289999991655,0.0320000015199,0.0299999993294,0.38668525219,3.07881641388,0.0189999993891,44.0,0.0460000000894,0.258054703474,0.0500000007451,0.300000011921,0.5,2.49061632156,7.88999986649,0.617243230343,4.81752204895,
180161,1.05901455879,0.00751343928277,0.0366574712098,-99.0,-0.0739998817444,-0.00399999320507,0.0768361762166,0.0450777113438,0.0132069885731,-23.0,-0.023536875844,0.119999967515,0.0400000028312,0.207867786288,2.0,4.54086494446,0.0145652899519,0.541885733604,0.970939099789,0.142472982407,0.160002067685,180161,0.168979987502,0.876642048359,0.821169614792,27.7145519257,rj21.1539,5.86282258155e-05,0.0120232282206,0.0,5.32095800736e-05,0.0100832926109,0.0108922002837,0.00343789719045,0.261151403189,0.0128266485408,9.60902404785,0.0113247539848,0.236782416701,0.140945002437,SME,180161_rj21,0.0,5463.33349609,0.157397940755,1.08646500111,0.0299999993294,0.0599999986589,0.541885733604,0.0140810012817,0.0289999991655,0.0320000015199,0.0299999993294,0.0139093399048,0.821169614792,0.0189999993891,44.0,0.0460000000894,0.0552267320454,0.0500000007451,0.300000011921,0.5,5.53484964371,7.03999996185,0.784513056278,0.26661157608,
180902,2.79918479919,0.00976487901062,0.0669680312276,-99.0,-0.0739998817444,-0.00400000065565,0.0715661123395,0.0741354301572,-0.0683610737324,-23.0,0.0205251462758,0.119999967515,0.039999961853,0.0358678102493,8.0,3.35677981377,0.0185648296028,10.2871961594,1.5168838501,-0.0350336953998,0.0694494470954,180902,0.0362911857665,4.2483086586,4.31534004211,23.377828598,rj62.75,0.00014794539311,0.0100531494245,0.0,0.000216212501982,0.0112279998139,0.0291635468602,0.00916771963239,0.423350393772,0.00968126673251,10.0166530609,0.0247486755252,0.0355221666396,-0.0948704704642,SME,180902_rj62,0.0,4974.66650391,-0.0278223510832,0.670666217804,0.0299999993294,0.0599999986589,10.2871961594,0.116779267788,0.0289999991655,0.0320000015199,0.0299999993294,0.549996852875,4.31534004211,0.0189999993891,44.0,0.0460000000894,0.2537124753,0.0500000007451,0.300000011921,0.5,2.48507165909,7.78000020981,0.469179302454,3.61960029602,
181342,1.82017254829,0.0132699757814,0.0669483020902,-99.0,-0.074000120163,-0.00399999320507,0.0715630427003,0.0741099342704,-0.0683045834303,-23.0,0.0204981528223,0.119999967515,0.039999961853,0.259099841118,6.0,3.3513917923,0.0239118393511,12.9023590088,1.84042394161,0.16036374867,0.380269855261,181342,0.27435323596,4.77425384521,4.83217716217,40.8057518005,rj62.76,0.000198233639821,0.0274593923241,0.0,0.000250393000897,0.0168736726046,0.0345375984907,0.0181227959692,0.575193703175,0.0088495966047,17.5214157104,0.0428774170578,0.0500323288143,0.103841148317,SME,181342_rj62,0.0,4975.0,0.12180737406,0.390814304352,0.0299999993294,0.0599999986589,12.9023590088,0.142000734806,0.0289999991655,0.0320000015199,0.0299999993294,0.651256799698,4.83217716217,0.0189999993891,44.0,0.0460000000894,0.236044019461,0.0500000007451,0.300000011921,0.5,2.23758983612,7.55000019073,0.517742097378,3.65413928032,
18143,8.09539413452,0.013657450676,0.0600060932338,-99.0,-0.0739998817444,-0.00399999832734,0.084744155407,0.0737906172872,-0.0276587754488,-23.0,0.00309087825008,0.119999967515,0.039999961853,0.262940108776,5.0,4.49498939514,0.0189170297235,0.497879117727,0.890762150288,0.228393957019,0.355539560318,18143,0.277769714594,0.883291006088,0.8879956007,38.3108978271,rj50.242,0.00272118020803,0.0106287179515,0.0,0.000222051603487,0.0425860062242,0.0362920872867,0.00840814970434,0.848475635052,0.012929180637,39.8036842346,0.0319011509418,0.0141601525247,0.19349604845,SME,18143_rj50,0.0,5143.66650391,0.183304950595,3.94495296478,0.0299999993294,0.0599999986589,0.497879117727,0.0243337154388,0.0289999991655,0.0320000015199,0.0299999993294,0.0262186825275,0.8879956007,0.0189999993891,44.0,0.0460000000894,0.080113761127,0.0500000007451,0.300000011921,0.5,5.72290372849,7.51999998093,0.61397767067,1.91258728504,
182488,4.53328037262,0.0122428545728,0.0436377339065,-99.0,-0.0739998817444,-0.00399999832734,0.081452794373,0.054474581033,0.00697512412444,-23.0,-0.0172285903245,0.119999967515,0.039999961853,0.162906184793,3.0,4.50100469589,0.013085606508,0.614888012409,0.946260869503,0.112690448761,0.229103520513,182488,0.17597655952,0.900047600269,0.900704562664,17.455701828,rj76.2072,0.000580730848014,0.00642522471026,0.0,0.000157580871019,0.0284650549293,0.0133653385565,0.00784958619624,0.439934372902,0.0069251130335,17.5214157104,0.0170641895384,0.0389836244285,0.159750252962,SME,182488_rj55,0.0,5384.0,0.123381912708,2.69601559639,0.0299999993294,0.0599999986589,0.614888012409,0.0246574580669,0.0289999991655,0.0320000015199,0.0299999993294,0.0230378210545,0.900704562664,0.0189999993891,44.0,0.0460000000894,0.0539214648306,0.0500000007451,0.300000011921,0.5,5.41914463043,6.36999988556,0.254107266665,1.61015462875,
182619,7.73041963577,0.00668043270707,0.0305960774422,-99.0,-0.0739998817444,-0.00399999832734,0.0725840628147,0.0371120721102,0.0165928322822,-23.0,-0.0286308098584,0.119999967515,0.0400000214577,-0.0838937461376,3.0,4.45602989197,0.0105869881809,0.737615585327,0.907218635082,-0.0632137134671,-0.0646373331547,182619,-0.102744825184,0.925543189049,0.936343729496,13.2936697006,rj21.1541,5.53987183594e-06,0.00125508278143,0.0,5.9476833485e-06,0.00314116268419,0.000425016594818,0.00146823085379,0.0122417481616,0.00170454604086,1.52752530575,0.00209108041599,0.0,-0.0512129850686,SME,182619_rj21,0.0,5526.33349609,-0.0462241359055,2.90735626221,0.0299999993294,0.0599999986589,0.737615585327,0.0257193148136,0.0289999991655,0.0320000015199,0.0299999993294,0.0393314361572,0.936343729496,0.0189999993891,44.0,0.0460000000894,0.0850756242871,0.0500000007451,0.300000011921,0.5,5.19343328476,7.80999994278,1.1071562767,0.540000021458,
183263,2.00346422195,0.021528666839,-0.0200898852199,-99.0,-0.0739998817444,-0.00400000810623,0.0528576672077,-0.00868113804609,0.0130934715271,-23.0,-0.0718322470784,0.119999967515,0.039999961853,0.304723620415,6.0,4.37454414368,0.0126000763848,1.63024330139,1.17603087425,0.259510844946,0.371730059385,183263,0.346882224083,1.15766274929,1.20259547234,15.0607652664,rj59.991,1.48163499034e-05,0.00521297613159,0.0,1.8591836124e-05,0.0066653736867,0.00515677826479,0.00575724290684,0.0459866896272,0.00597917661071,4.72581529617,0.00610357802361,0.0705720931292,0.297718793154,SME,183263_rj59,0.0,5945.66650391,0.284763067961,0.942747890949,0.0299999993294,0.0599999986589,1.63024330139,0.0192604064941,0.0289999991655,0.0320000015199,0.0299999993294,0.0517616271973,1.20259547234,0.0189999993891,44.0,0.0460000000894,0.131472125649,0.0500000007451,0.300000011921,0.5,4.24575376511,7.86000013351,0.0748139023781,1.62122678757,
183473,3.66629552841,0.0103575121611,0.0347515791655,-99.0,-0.074000120163,-0.00399999320507,0.0755049362779,0.042542245239,0.0144478278235,-23.0,-0.0251667797565,0.119999967515,0.039999961853,-0.111719869077,8.0,3.72533226013,0.0130318701267,5.7773194313,1.3460432291,-0.174775406718,-0.137463510036,183473,-0.141753837466,2.62618708611,2.66143321991,16.243265152,rj44.227,5.0019203627e-05,0.00788376387209,0.0,1.86858014786e-05,0.00322511862032,0.00499196210876,0.00342258787714,0.0471707433462,0.00727623840794,4.61880207062,0.0110768964514,0.0167146660388,-0.124642662704,SME,183473_rj44,0.0,5483.66650391,-0.115489043295,0.521494269371,0.0299999993294,0.0599999986589,5.7773194313,0.0638742446899,0.0289999991655,0.0320000015199,0.0299999993294,0.193027734756,2.66143321991,0.0189999993891,44.0,0.0460000000894,0.140841707587,0.0500000007451,0.300000011921,0.5,2.96307754517,7.88000011444,-0.312379926443,2.4788787365,
185144,8.90593719482,0.00852414499968,0.0539873987436,-99.0,-0.0739998817444,-0.00399999320507,0.0860068276525,0.0678436681628,-0.00963983964175,-23.0,-0.00600288296118,0.119999967515,0.0400000214577,-0.21493126452,8.0,4.55096483231,0.0123141566291,0.422676801682,0.800596356392,-0.200539603829,-0.221513345838,185144,-0.237495958805,0.780130147934,0.786578536034,16.6855182648,rj82.83,9.42668630159e-05,0.00338136963546,0.0,1.45230224007e-05,0.0119565511122,0.00341107323766,0.00234418967739,0.055357594043,0.00473627075553,7.81024980545,0.0101384203881,0.0217360779643,-0.189659774303,SME,185144_rj55,0.0,5246.0,-0.185231909156,4.00264358521,0.0299999993294,0.0599999986589,0.422676801682,0.0254501998425,0.0289999991655,0.0320000015199,0.0299999993294,0.0189233124256,0.786578536034,0.0189999993891,44.0,0.0460000000894,0.050330709666,0.0500000007451,0.300000011921,0.5,5.86537075043,4.67000007629,1.23770868778,0.896067559719,
186408,6.49498271942,0.00833221804351,0.00581381469965,-99.0,-0.0739998817444,-0.00400000065565,0.057888943702,0.00923884194344,0.019368192181,-23.0,-0.0487168319523,0.119999967515,0.039999961853,0.0761050954461,5.0,4.2711815834,0.0115113900974,1.5925257206,1.06602907181,0.0576919429004,0.085246540606,186408,0.075219668448,1.24078679085,1.27146220207,12.4718894958,rj55.1848,2.99654711853e-05,0.00248428038321,0.0,1.51931535584e-05,0.00859907455742,0.0024628515821,0.00308751501143,0.0291627049446,0.000815659004729,4.50924968719,0.0111255766824,0.0123448362574,0.0974473431706,SME,186408_rj55,0.0,5748.66650391,0.0891541242599,0.840377807617,0.0299999993294,0.0599999986589,1.5925257206,0.0224967002869,0.0289999991655,0.0320000015199,0.0299999993294,0.0309028625488,1.27146220207,0.0189999993891,44.0,0.0460000000894,0.0552367046475,0.0500000007451,0.300000011921,0.5,4.31555843353,5.98999977112,-0.0919026657939,2.80059456825,
186427,7.97548007965,0.00848755054176,0.0141740692779,-99.0,-0.0739998817444,-0.00400000065565,0.0620726495981,0.017664173618,0.0197924934328,-23.0,-0.0418823361397,0.119999967515,0.039999961853,0.0372889079154,6.0,4.32176828384,0.0114341638982,1.24459850788,0.997654438019,-0.00566403567791,0.0491757802665,186427,0.032745461911,1.13496029377,1.15203928947,12.6311340332,rj76.877,0.000187646350241,0.0158860236406,0.0,0.000198836933123,0.0456437505782,0.0198230277747,0.0166495312005,0.474024385214,0.00480385730043,26.2741947174,0.0237619914114,0.0599663890898,0.0675130859017,SME,186427_rj55,0.0,5678.33349609,0.0404490865767,1.2186293602,0.0299999993294,0.0599999986589,1.24459850788,0.0214881896973,0.0289999991655,0.0320000015199,0.0299999993294,0.0311938524246,1.15203928947,0.0189999993891,44.0,0.0460000000894,0.0555394515395,0.0500000007451,0.300000011921,0.5,4.59658432007,6.25,0.773892343044,2.39911746979,
18645,3.22408652306,0.00989945698529,0.0237915813923,-99.0,-0.0739998817444,-0.00400000065565,0.0679441317916,0.0286283195019,0.0187415573746,-23.0,-0.0341481678188,0.119999967515,0.039999961853,0.171277686954,6.0,3.66383171082,0.0147467628121,8.1433391571,1.49460732937,0.0109084174037,0.0408905223012,18645,0.059182588011,2.95267724991,3.03851509094,13.4286613464,rj62.187,7.43108757888e-05,0.0180620197207,0.0,7.80142727308e-05,0.0231273155659,0.0325348973274,0.0172262247652,0.146758392453,0.0180307719857,22.6495037079,0.0520596988499,0.0479737259448,-0.00839976873249,SME,18645_rj62,0.0,5592.0,0.225581809878,0.737140893936,0.0299999993294,0.0599999986589,8.1433391571,0.118375480175,0.0289999991655,0.0320000015199,0.0299999993294,0.461138248444,3.03851509094,0.0189999993891,44.0,0.0460000000894,0.298402160406,0.0500000007451,0.300000011921,0.5,2.56009054184,7.86000013351,0.886568367481,10.095916748,
18702,7.16720533371,0.0112306959927,0.0526154637337,-99.0,-0.0739998817444,-0.00399999832734,0.085656426847,0.0661709681153,-0.00680388510227,-23.0,-0.00767085934058,0.119999885559,0.039999961853,0.169369220734,6.0,4.49146652222,0.0130389826372,0.556701540947,0.906467616558,0.101411066949,0.157243907452,18702,0.167301937938,0.881486773491,0.895867824554,28.8397159576,rj05.550,0.000674863636959,0.00750019634143,0.0,0.000202486975468,0.0288116745651,0.0169583819807,0.00801152456552,0.644555687904,0.00694337952882,23.8956069946,0.0418620668352,0.0720101520419,0.150255262852,SME,18702_rj05,0.0,5266.0,0.158030852675,3.93792963028,0.0299999993294,0.0599999986589,0.556701540947,0.0258283019066,0.0289999991655,0.0320000015199,0.0299999993294,0.0322608351707,0.895867824554,0.0189999993891,44.0,0.0460000000894,0.111701726913,0.0500000007451,0.300000011921,0.5,5.55768299103,8.10999965668,3.10046696663,1.55985105038,
187123,5.95592880249,0.00705050351098,0.00334382546134,-99.0,-0.0739998817444,-0.00400000065565,0.0568716265261,0.00698916614056,0.0190385039896,-23.0,-0.0507794618607,0.119999967515,0.0399999953806,0.0968937054276,3.0,4.30780792236,0.0108558656648,1.43117666245,1.06037819386,0.0746618881822,0.121269248426,187123,0.0952615737915,1.18622159958,1.19698905945,11.443778038,rj63.378,0.00014064917923,0.0100936796516,0.0,0.000273576122709,0.00887011736631,0.013649285771,0.00630395440385,0.535243093967,0.00204823561944,2.08166599274,0.0467292778194,0.175559967756,0.101712584496,SME,187123_rj63,0.0,5768.66650391,0.0850984752178,1.05046677589,0.0299999993294,0.0599999986589,1.43117666245,0.0227089524269,0.0289999991655,0.0320000015199,0.0299999993294,0.0473629832268,1.19698905945,0.0189999993891,44.0,0.0460000000894,0.0892038866878,0.0500000007451,0.300000011921,0.5,4.42761230469,7.82999992371,0.862798213959,0.214004889131,
18742,2.28645706177,0.00867999624461,0.0639570131898,-99.0,-0.074000120163,-0.00399999320507,0.0805153548717,0.0758530721068,-0.0455163680017,-23.0,0.0111067043617,0.119999967515,0.039999961853,-0.0387952812016,4.0,3.33772730827,0.0178101975471,12.1076784134,1.59893226624,-0.130592525005,-0.0265642087907,18742,-0.0631739869714,4.48300981522,4.5232667923,20.8616638184,rj62.193,1.45686590258e-05,0.00386768090539,0.0,2.00177692022e-05,0.00100141006988,0.00205983687192,0.00642120651901,0.0402321591973,0.0024706129916,2.64575123787,0.00645993510261,0.0234661847353,-0.17806185782,SME,18742_rj62,0.0,5061.0,0.000430354382843,0.579429507256,0.0299999993294,0.0599999986589,12.1076784134,0.140845119953,0.0289999991655,0.0320000015199,0.0299999993294,0.638533949852,4.5232667923,0.0189999993891,44.0,0.0460000000894,0.298559337854,0.0500000007451,0.300000011921,0.5,2.27603387833,7.80999994278,0.625225067139,3.36226534843,
188015,5.43300437927,0.0132101820782,0.0170148853213,-99.0,-0.0739998817444,-0.00399999320507,0.0636741518974,0.0207326915115,0.0197265204042,-23.0,-0.0395893901587,0.119999967515,0.0399999953806,0.231289759278,10.0,4.36180257797,0.0131430178881,1.19917404652,1.05427396297,0.190105929971,0.39478328824,188015,0.278884798288,1.11787164211,1.14070987701,17.1895809174,rj63.380,0.000281545013422,0.0111316405237,0.0,6.11544455751e-05,0.0215383116156,0.0105950729921,0.00282148760743,0.169522836804,0.00227562454529,13.7961349487,0.00937133748084,0.0371787212789,0.263915717602,SME,188015_rj63,0.0,5653.66650391,0.176264807582,1.53399145603,0.0299999993294,0.0599999986589,1.19917404652,0.0194199085236,0.0289999991655,0.0320000015199,0.0299999993294,0.0775517821312,1.14070987701,0.0189999993891,44.0,0.0460000000894,0.119533389807,0.0500000007451,0.300000011921,0.5,4.63376808167,8.23999977112,0.137217462063,0.170206546783,
18803,2.82491612434,0.0135820256546,0.0172099396586,-99.0,-0.0739998817444,-0.00400000065565,0.0637802109122,0.0209382195026,0.019730001688,-23.0,-0.0394318327308,0.119999967515,0.0399999991059,0.139531686902,10.0,4.47200107574,0.0138400606811,0.865971922874,1.02133691311,0.101470313966,0.17237110436,18803,0.141699597239,0.97049510479,0.969933748245,27.5607757568,rj13.2105,0.00525109982118,0.0085125612095,0.0,0.000244537281105,0.00953389611095,0.00667459098622,0.00321690295823,0.895547389984,0.0121035212651,0.0,0.02226068452,0.00725684547797,0.12506981194,SME,18803_rj13,0.0,5652.0,0.0979870483279,1.80888342857,0.0299999993294,0.0599999986589,0.865971922874,0.0215756893158,0.0289999991655,0.0320000015199,0.0299999993294,0.0285101532936,0.969933748245,0.0189999993891,44.0,0.0460000000894,0.064598441124,0.0500000007451,0.300000011921,0.5,4.99200868607,6.61999988556,0.931872606277,0.107639037073,
188386,2.5567843914,0.010482467711,0.0668737962842,-99.0,-0.0739998817444,-0.00400000065565,0.0719219967723,0.0742334648967,-0.0675274729729,-23.0,0.0201871097088,0.119999967515,0.039999961853,0.0280653443187,6.0,3.3154232502,0.020464560017,12.4381284714,1.55892717838,-0.0566773600876,0.0093060284853,188386,0.014492161572,4.47440671921,4.73936748505,28.1407680511,rj96.973,0.000429320614785,0.00912205595523,0.0,0.000100351688161,0.0297890789807,0.0165228284895,0.0025847943034,0.313880503178,0.00235569966026,16.0104122162,0.0288704819977,0.0300369039178,-0.111135907471,SME,188386_rj62,0.0,4977.66650391,-0.0160156805068,0.972761511803,0.0299999993294,0.0599999986589,12.4381284714,0.194377303123,0.0289999991655,0.0320000015199,0.0299999993294,1.01348340511,4.73936748505,0.0189999993891,44.0,0.0460000000894,0.428135752678,0.0500000007451,0.300000011921,0.5,2.27713012695,8.14999961853,-0.299158960581,3.72260928154,
188512,4.40288066864,0.00748245744035,0.064173579216,-99.0,-0.0739998817444,-0.00399999320507,0.0800933614373,0.0758587121964,-0.0468109697104,-23.0,0.0116573469713,0.119999967515,0.0400000102818,-0.1955691576,10.0,3.50181126595,0.015303815715,6.09721851349,1.25740170479,-0.222597166896,-0.193499788642,188512,-0.203217104077,3.21419858932,3.21664786339,33.3904380798,rj23.524,0.000115379938507,0.00429723178968,0.0,1.57266640599e-05,0.0118316356093,0.00750224385411,0.00236432719976,0.0457732453942,0.00417447742075,4.93288326263,0.0072483480908,0.0783402696252,-0.252223163843,SME,188512_rj23,0.0,5055.66650391,-0.192915543914,0.88086438179,0.0299999993294,0.0599999986589,6.09721851349,0.0696294903755,0.0289999991655,0.0320000015199,0.0299999993294,0.101403832436,3.21664786339,0.0189999993891,44.0,0.0460000000894,0.0557709559798,0.0500000007451,0.300000011921,0.5,3.02512645721,3.71000003815,0.129675790668,0.532131433487,
18916,5.95097732544,0.00750649580732,0.020757028833,-99.0,-0.0739998817444,-0.00399999832734,0.0659821406007,0.0250238478184,0.0192986726761,-23.0,-0.0365851335227,0.119999967515,0.039999961853,-0.232018277049,2.0,4.49718618393,0.00913599040359,0.708546102047,0.896400690079,-0.220181405544,-0.282662272453,18916,-0.268941253424,0.878563523293,0.88737231493,11.0233917236,rj15.1752,8.70645453688e-05,0.0151155851781,0.0,7.4469462561e-05,0.0403228923678,0.0159097909927,0.0109714213759,0.20402276516,0.00528359925374,23.5159511566,0.0138844801113,0.0166522357613,-0.183270916343,SME,18916_rj15,0.0,5620.0,-0.190867304802,3.17541670799,0.0299999993294,0.0599999986589,0.708546102047,0.027768611908,0.0289999991655,0.0320000015199,0.0299999993294,0.0370865166187,0.88737231493,0.0189999993891,44.0,0.0460000000894,0.0947978496552,0.0500000007451,0.300000011921,0.5,5.22888946533,7.98999977112,-0.0568859688938,1.69766008854,
189733,2.60869932175,0.00864830985665,0.0625406503677,-99.0,-0.0739998817444,-0.00400000065565,0.0823426023126,0.0752859190106,-0.0385803803802,-23.0,0.00804842356592,0.119999967515,0.039999961853,0.052725866437,3.0,4.60559988022,0.0190873648971,0.313668429852,0.833947718143,0.0148256765679,0.0578479319811,189733,0.0178850162774,0.750733852386,0.719205617905,48.5383415222,rj22.317,0.00133488758001,0.0070292474702,0.0,0.000170702434843,0.0427383370697,0.0325859747827,0.00783562939614,0.82331353426,0.0162464622408,39.7366333008,0.047175809741,0.0430570840836,0.0300522446632,SME,189733_rj22,0.0,5092.0,0.0366332270205,2.82141876221,0.0299999993294,0.0599999986589,0.313668429852,0.0180214345455,0.0289999991655,0.0320000015199,0.0299999993294,0.0140707492828,0.719205617905,0.0189999993891,44.0,0.0460000000894,0.0618300065398,0.0500000007451,0.300000011921,0.5,6.24750947952,7.67000007629,0.903910398483,2.72600460052,
190067,11.8391237259,0.00878565385938,0.0492375791073,-99.0,-0.0739998817444,-0.00400000810623,0.0844847485423,0.0619194097817,-0.000536491454113,-23.0,-0.0115667479113,0.119999967515,0.0400000102818,-0.377034336329,4.0,4.52582883835,0.0118516460061,0.47772192955,0.783787786961,-0.298999279737,-0.360578536987,190067,-0.357076048851,0.79403680563,0.815169453621,14.2534790039,rj55.975,5.44283830095e-05,0.00628046225756,0.0,4.99187553942e-05,0.0151531510055,0.00503326393664,0.00403645215556,0.132621392608,0.00336812785827,9.50438499451,0.00528517086059,0.192094832659,-0.244326606393,SME,190067_rj55,0.0,5313.33349609,-0.268159985542,2.80994796753,0.0299999993294,0.0599999986589,0.47772192955,0.0195036232471,0.0289999991655,0.0320000015199,0.0299999993294,0.0194539427757,0.815169453621,0.0189999993891,44.0,0.0460000000894,0.0609494112432,0.0500000007451,0.300000011921,0.5,5.71787261963,7.15000009537,0.850084245205,0.42909398675,
19019,1.67111337185,0.00657688593492,-0.0416675694287,-99.0,-0.0739998817444,-0.00400000065565,0.0595850013196,-0.0132066207007,0.00527383899316,-23.0,-0.0943876579404,0.119999945164,0.039999961853,-0.0793611705303,10.0,4.4269862175,0.0103256395087,1.38810372353,1.09462368488,-0.0850148871541,-0.204721018672,19019,-0.163313612342,1.05154681206,1.05644786358,13.8002500534,rj15.967,0.000538225227501,0.0165026523173,0.0,0.000104241240479,0.0292611699551,0.0313346683979,0.0165741387755,0.275485634804,0.0237436033785,18.9032611847,0.033163767308,0.124917909503,-0.098293222487,SME,19019_rj15,0.0,6093.66650391,-0.0750501006842,1.0394487381,0.0299999993294,0.0599999986589,1.38810372353,0.0221207141876,0.0289999991655,0.0320000015199,0.0299999993294,0.0326546430588,1.05644786358,0.0189999993891,44.0,0.0460000000894,0.0814439058304,0.0500000007451,0.300000011921,0.5,4.42871904373,6.92000007629,1.92094576359,4.52699947357,
